L -1431.6000, -622.4000, 120.0000,  -1431.5000, -616.9000, 120.0000,  0, 0, 0
L -1358.6000, -622.4000, 120.0000,  -1361.0000, -539.0000, 120.0000,  0, 0, 0
L -1409.3998, -493.6000, 120.0000,  -1410.2997, -573.6000, 120.0000,  0, 0, 0
L -1431.6000, -573.6000, 120.0000,  -1439.5000, -573.6000, 120.0000,  0, 0, 0
L 28.9000, -392.9000, 118.0000,  218.7000, -393.5000, 118.0000,  150, 150, 150
L 218.7000, -393.5000, 118.0000,  219.1000, -583.1000, 118.0000,  150, 150, 150
L 219.1000, -583.1000, 118.0000,  28.9000, -583.1000, 118.0000,  150, 150, 150
L 28.9000, -583.1000, 118.0000,  28.9000, -392.9000, 118.0000,  150, 150, 150
L 34.1000, -397.1000, 116.0000,  215.1000, -398.2000, 116.0000,  150, 150, 150
L 215.1000, -398.2000, 116.0000,  215.0000, -578.2000, 116.0000,  150, 150, 150
L 215.0000, -578.2000, 116.0000,  32.9000, -579.1000, 116.0000,  150, 150, 150
L 32.9000, -579.1000, 116.0000,  33.6000, -396.9000, 116.0000,  150, 150, 150
L 38.4000, -401.3000, 114.0000,  210.8000, -401.1000, 114.0000,  150, 150, 150
L 210.8000, -401.1000, 114.0000,  210.5000, -574.6000, 114.0000,  150, 150, 150
L 210.5000, -574.6000, 114.0000,  37.2000, -574.5000, 114.0000,  150, 150, 150
L 37.2000, -574.5000, 114.0000,  39.1000, -400.9000, 114.0000,  150, 150, 150
L 142.0000, -133.0000, 0.0000,  95.2000, -86.7000, 12.0000,  0, 0, 255
L 95.2000, -86.7000, 12.0000,  49.2000, -41.9000, 21.0000,  0, 0, 255
L 49.2000, -41.9000, 21.0000,  66.3000, -0.1000, 21.0000,  0, 0, 255
L 66.3000, -0.1000, 21.0000,  50.0000, 42.7000, 21.0000,  0, 0, 255
L 50.0000, 42.7000, 21.0000,  57.3000, 49.9000, 19.7000,  0, 0, 255
L 57.3000, 49.9000, 19.7000,  89.2000, 80.1000, 12.0000,  0, 0, 255
L 89.2000, 80.1000, 12.0000,  142.0000, 133.0000, 0.0000,  0, 0, 255
L 133.0000, 142.0000, 0.0000,  42.5000, 49.6000, 21.0000,  0, 0, 255
L 42.5000, 49.6000, 21.0000,  4.8000, 62.5000, 21.0000,  0, 0, 255
L 4.8000, 62.5000, 21.0000,  -5.7000, 62.8000, 21.0000,  0, 0, 255
L -5.7000, 62.8000, 21.0000,  -41.7000, 48.9000, 21.0000,  0, 0, 255
L -41.7000, 48.9000, 21.0000,  -133.0000, 142.0000, 0.0000,  0, 0, 255
L -142.0000, 133.0000, 0.0000,  -49.7000, 41.5000, 21.0000,  0, 0, 255
L -49.7000, 41.5000, 21.0000,  -64.7000, -0.4000, 21.0000,  0, 0, 255
L -64.7000, -0.4000, 21.0000,  -48.9000, -43.1000, 21.0000,  0, 0, 255
L -48.9000, -43.1000, 21.0000,  -142.0000, -133.0000, 0.0000,  0, 0, 255
L -133.0000, -142.0000, 0.0000,  -41.6000, -49.5000, 21.0000,  0, 0, 255
L -41.6000, -49.5000, 21.0000,  -5.0000, -64.0000, 21.0000,  0, 0, 255
L -5.0000, -64.0000, 21.0000,  6.2000, -63.0000, 21.0000,  0, 0, 255
L 6.2000, -63.0000, 21.0000,  42.4000, -49.6000, 21.0000,  0, 0, 255
L 42.4000, -49.6000, 21.0000,  133.0000, -142.0000, 0.0000,  0, 0, 255
L 743.7000, 278.0000, 1.0000,  744.0000, 291.0000, 1.0000,  0, 0, 255
L 714.3000, 390.0000, 25.0000,  714.3000, 383.9000, 22.2000,  0, 0, 255
L 1667.6000, -542.4000, 120.0000,  1713.8998, -542.5000, 120.0000,  0, 0, 0
L 1764.3998, -493.6000, 120.0000,  1667.6000, -493.6000, 120.0000,  0, 0, 0
L 1667.6000, -493.6000, 120.0000,  1667.6000, -507.2000, 120.0000,  0, 0, 0
L 1667.6000, -542.4000, 120.0000,  1667.6000, -528.9000, 120.0000,  0, 0, 0
L 25.3000, -1470.5000, 120.0000,  24.4000, -1424.6000, 120.0000,  0, 0, 0
L 24.4000, -1424.6000, 120.0000,  10.4000, -1424.6000, 120.0000,  0, 0, 0
L -10.4000, -1424.6000, 120.0000,  -24.4000, -1424.6000, 120.0000,  0, 0, 0
L 979.0000, -1349.0000, 96.0000,  1013.0000, -1349.0000, 96.0000,  0, 0, 255
L 1039.0000, -1367.0000, 96.0000,  1013.0000, -1367.0000, 96.0000,  0, 0, 255
L 964.0000, -1398.0000, 96.0000,  868.0000, -1398.0000, 96.0000,  0, 0, 255
L 1019.0000, -1398.0000, 96.0000,  1013.0000, -1398.0000, 96.0000,  0, 0, 255
L 964.0000, -1367.0000, 96.0000,  868.0000, -1367.0000, 96.0000,  0, 0, 255
L 1189.0000, -1367.0000, 96.0000,  1189.0000, -1349.0000, 96.0000,  0, 0, 255
L 1189.0000, -1225.0000, 96.0000,  1189.0000, -1162.0000, 96.0000,  0, 0, 255
L 1189.0000, -1414.0000, 96.0000,  1189.0000, -1398.0000, 96.0000,  0, 0, 255
L 1126.0000, -1323.0000, 96.0000,  1126.0000, -1253.0000, 96.0000,  0, 0, 0
