L -270.0000, -573.0000, 8.0000,  -276.0000, -578.0000, 12.0000,  139, 69, 19
L -269.0000, -573.0000, 8.0000,  -270.0000, -573.0000, 8.0000,  139, 69, 19
L -259.0000, -577.0000, 8.0000,  -269.0000, -573.0000, 8.0000,  139, 69, 19
L -256.0000, -578.0000, 8.0000,  -259.0000, -577.0000, 8.0000,  139, 69, 19
L -254.0000, -584.0000, 7.0000,  -256.0000, -578.0000, 8.0000,  139, 69, 19
L -246.0000, -582.0000, 7.0000,  -254.0000, -584.0000, 7.0000,  139, 69, 19
L 84.0000, 166.0000, -33.0000,  73.0000, 166.0000, -33.0000,  0, 0, 0
L 101.0000, 149.0000, -33.0000,  84.0000, 166.0000, -33.0000,  0, 0, 0
L 101.0000, 15.0000, -33.0000,  101.0000, 149.0000, -33.0000,  0, 0, 0
L 294.0000, 15.0000, -33.0000,  101.0000, 15.0000, -33.0000,  0, 0, 0
L 312.0000, -2.0000, -33.0000,  294.0000, 15.0000, -33.0000,  0, 0, 0
L 312.0000, -136.0000, -33.0000,  312.0000, -2.0000, -33.0000,  0, 0, 0
L 445.0000, -136.0000, -33.0000,  312.0000, -136.0000, -33.0000,  0, 0, 0
L 462.0000, -153.0000, -33.0000,  445.0000, -136.0000, -33.0000,  0, 0, 0
L 463.0000, -238.0000, -33.0000,  462.0000, -153.0000, -33.0000,  0, 0, 0
L 445.0000, -255.0000, -33.0000,  463.0000, -238.0000, -33.0000,  0, 0, 0
L 312.0000, -329.0000, -33.0000,  312.0000, -255.0000, -33.0000,  0, 0, 0
L 294.0000, -346.0000, -33.0000,  312.0000, -329.0000, -33.0000,  0, 0, 0
L -55.0000, 166.0000, -33.0000,  -66.0000, 166.0000, -33.0000,  0, 0, 0
L -66.0000, 166.0000, -33.0000,  -83.0000, 148.0000, -33.0000,  0, 0, 0
L -83.0000, 148.0000, -33.0000,  -83.9000, 15.0000, -33.0000,  0, 0, 0
L -277.0000, 15.0000, -33.0000,  -294.0000, -2.0000, -33.0000,  0, 0, 0
L -294.0000, -2.0000, -33.0000,  -295.0000, -137.0000, -33.0000,  0, 0, 0
L -295.0000, -137.0000, -33.0000,  -427.0000, -136.0000, -33.0000,  0, 0, 0
L -427.0000, -136.0000, -33.0000,  -445.0000, -153.0000, -33.0000,  0, 0, 0
L -445.0000, -153.0000, -33.0000,  -445.0000, -238.0000, -33.0000,  0, 0, 0
L -445.0000, -238.0000, -33.0000,  -427.0000, -256.0000, -33.0000,  0, 0, 0
L -427.0000, -256.0000, -33.0000,  -293.0000, -257.0000, -33.0000,  0, 0, 0
L -293.0000, -257.0000, -33.0000,  -294.0000, -329.0000, -33.0000,  0, 0, 0
L -294.0000, -329.0000, -33.0000,  -277.0000, -346.0000, -33.0000,  0, 0, 0
L -237.0000, -601.0000, 2.0000,  -239.0000, -602.0000, 5.0000,  0, 0, 0
L -239.0000, -602.0000, 5.0000,  -251.0000, -601.0000, 8.0000,  139, 69, 19
