L -39.8000, 168.9000, -11.7000,  -39.7000, 26.5000, -11.5000,  0, 0, 0
L -39.8000, 168.9000, -11.7000,  173.2000, 169.6000, -11.9000,  0, 0, 0
L 173.2000, 243.3000, -12.6000,  173.2000, 169.6000, -11.9000,  0, 0, 0
L 173.2000, 243.3000, -12.5000,  193.6000, 243.2000, -12.6000,  0, 0, 0
L 196.2000, 248.2000, -11.0000,  196.3000, 245.8000, -10.9000,  0, 0, 0
L 193.6000, 243.2000, -12.2000,  196.3000, 245.8000, -11.5000,  0, 0, 0
L 196.2000, 248.2000, -11.2000,  194.8000, 251.1000, -11.4000,  0, 0, 0
L 194.8000, 251.1000, -11.4000,  192.6000, 259.3000, -11.6000,  0, 0, 0
L 192.6000, 259.3000, -11.6000,  185.8000, 278.4000, -12.8000,  0, 0, 0
L 185.8000, 278.4000, -12.8000,  183.8000, 287.1000, -13.5000,  0, 0, 0
L 183.8000, 287.1000, -13.5000,  184.3000, 289.8000, -13.2000,  0, 0, 0
L 184.3000, 289.8000, -13.2000,  184.2000, 291.8000, -13.3000,  0, 0, 0
L 184.2000, 291.8000, -13.3000,  184.6000, 293.0000, -13.7000,  0, 0, 0
L 184.6000, 293.0000, -13.7000,  180.2000, 294.9000, -13.8000,  0, 0, 0
L 180.2000, 294.9000, -13.8000,  176.3000, 295.3000, -13.5000,  0, 0, 0
L 176.3000, 295.3000, -13.5000,  165.4000, 296.5000, -11.7000,  0, 0, 0
L 165.4000, 296.5000, -11.7000,  163.6000, 301.5000, -18.6000,  0, 0, 0
L 163.6000, 301.5000, -18.6000,  156.3000, 304.4000, -17.6000,  0, 0, 0
L 156.3000, 304.4000, -17.6000,  152.1000, 303.3000, -18.6000,  0, 0, 0
L 152.1000, 303.3000, -18.6000,  148.0000, 300.1000, -18.5000,  0, 0, 0
L 148.0000, 300.1000, -18.5000,  147.8000, 296.6000, -11.7000,  0, 0, 0
L 147.8000, 296.6000, -11.7000,  138.5000, 294.6000, -13.4000,  0, 0, 0
L 138.5000, 294.6000, -13.4000,  132.4000, 294.7000, -13.7000,  0, 0, 0
L 132.4000, 294.7000, -13.7000,  123.6000, 295.9000, -11.8000,  0, 0, 0
L 123.4000, 295.9000, -11.8000,  121.7000, 301.4000, -18.6000,  0, 0, 0
L 121.7000, 301.4000, -18.6000,  114.2000, 304.2000, -17.7000,  0, 0, 0
L 114.2000, 304.2000, -17.7000,  106.7000, 301.1000, -18.7000,  0, 0, 0
L 106.7000, 301.1000, -18.7000,  105.5000, 299.5000, -18.4000,  0, 0, 0
L 105.5000, 299.5000, -18.4000,  106.3000, 296.4000, -12.5000,  0, 0, 0
L 106.3000, 296.4000, -12.5000,  98.2000, 294.3000, -13.5000,  0, 0, 0
L 98.2000, 294.3000, -13.5000,  95.5000, 294.7000, -13.3000,  0, 0, 0
L 95.5000, 294.7000, -13.3000,  92.9000, 294.4000, -13.9000,  0, 0, 0
L 92.9000, 294.4000, -13.9000,  89.9000, 289.3000, -13.6000,  0, 0, 0
L 89.9000, 289.3000, -13.6000,  89.9000, 287.2000, -13.5000,  0, 0, 0
L 90.7000, 250.0000, -10.8000,  90.7000, 282.3000, -10.7000,  0, 0, 0
L 90.7000, 282.3000, -10.7000,  89.9000, 287.2000, -13.5000,  0, 0, 0
L 90.7000, 250.0000, -10.8000,  46.6000, 250.7000, -10.6000,  0, 0, 0
L 46.6000, 250.7000, -10.6000,  46.4000, 399.5000, -13.2000,  0, 0, 0
L 46.4000, 399.5000, -13.2000,  50.5000, 399.3000, -18.2000,  0, 0, 0
L 50.5000, 399.3000, -18.2000,  52.5000, 401.9000, -18.4000,  0, 0, 0
L 52.5000, 401.9000, -18.4000,  55.1000, 408.1000, -17.4000,  0, 0, 0
L 55.1000, 408.1000, -17.4000,  52.4000, 415.5000, -18.3000,  0, 0, 0
L 52.4000, 415.5000, -18.3000,  45.6000, 417.3000, -13.2000,  0, 0, 0
L 45.6000, 417.3000, -13.2000,  45.5000, 567.8000, -13.2000,  0, 0, 0
L 45.5000, 567.8000, -13.2000,  90.2000, 567.8000, -10.1000,  0, 0, 0
L 90.2000, 567.8000, -10.1000,  90.2000, 523.2000, -13.5000,  0, 0, 0
L 90.2000, 523.2000, -13.2000,  138.6000, 509.3000, -11.4000,  0, 0, 0
L 138.4000, 490.3000, -11.4000,  90.1000, 475.5000, -13.3000,  0, 0, 0
