L -12.6000, 23.8000, -9.5000,  -13.8000, 25.9000, -10.6000,  0, 0, 0
L -13.8000, 25.9000, -10.6000,  -15.7000, 27.1000, -16.7000,  0, 0, 0
L -15.7000, 27.1000, -16.7000,  -22.8000, 27.2000, -16.7000,  0, 0, 0
L -22.8000, 27.2000, -16.7000,  -22.9000, 30.8000, -16.7000,  0, 0, 0
L -22.9000, 30.8000, -16.7000,  -24.3000, 32.2000, -16.7000,  0, 0, 0
L -24.3000, 32.2000, -16.7000,  -30.5000, 32.5000, -16.7000,  0, 0, 0
L -30.5000, 32.5000, -16.7000,  -32.2000, 30.1000, -16.7000,  0, 0, 0
L -32.2000, 30.1000, -16.7000,  -32.6000, 27.1000, -16.7000,  0, 0, 0
L -32.6000, 27.1000, -16.7000,  -34.7000, 27.6000, -16.8000,  0, 0, 0
L -34.7000, 27.6000, -16.8000,  -34.0000, 28.6000, -16.8000,  0, 0, 0
L -34.0000, 28.6000, -16.8000,  -34.0000, 32.6000, -16.9000,  0, 0, 0
L -34.0000, 32.6000, -16.9000,  -34.9000, 33.9000, -16.7000,  0, 0, 0
L -34.9000, 33.9000, -16.7000,  -35.0000, 96.6000, -16.8000,  0, 0, 0
L -35.0000, 96.6000, -16.8000,  -34.0000, 98.6000, -16.8000,  0, 0, 0
L -34.0000, 98.6000, -16.8000,  -34.0000, 102.5000, -16.8000,  0, 0, 0
L -34.0000, 102.5000, -16.8000,  -34.8000, 103.6000, -16.8000,  0, 0, 0
L -34.8000, 103.6000, -16.8000,  -34.6000, 105.2000, -16.7000,  0, 0, 0
L -34.6000, 105.2000, -16.7000,  -31.1000, 105.3000, -16.7000,  0, 0, 0
L -31.1000, 105.3000, -16.7000,  -29.5000, 106.9000, -16.7000,  0, 0, 0
L -29.5000, 106.9000, -16.7000,  -29.9000, 113.5000, -16.7000,  0, 0, 0
L -29.9000, 113.5000, -16.7000,  -31.4000, 114.8000, -16.7000,  0, 0, 0
L -31.4000, 114.8000, -16.7000,  -34.9000, 114.8000, -16.7000,  0, 0, 0
L -34.9000, 114.8000, -16.7000,  -34.7000, 155.1000, -16.7000,  0, 0, 0
L -34.7000, 155.1000, -16.7000,  -31.3000, 155.0000, -16.7000,  0, 0, 0
L -31.3000, 155.0000, -16.7000,  -29.9000, 156.4000, -16.7000,  0, 0, 0
L -29.9000, 156.4000, -16.7000,  -29.7000, 161.9000, -16.7000,  0, 0, 0
L -29.7000, 161.9000, -16.7000,  -31.2000, 164.6000, -16.7000,  0, 0, 0
L -31.2000, 164.6000, -16.7000,  -35.0000, 164.9000, -16.7000,  0, 0, 0
L -35.0000, 164.9000, -16.7000,  -34.3000, 168.0000, -16.7000,  0, 0, 0
L -34.3000, 168.0000, -16.7000,  -32.3000, 167.5000, -16.7000,  0, 0, 0
L -32.3000, 167.5000, -16.7000,  -29.1000, 167.7000, -16.7000,  0, 0, 0
L -29.1000, 167.7000, -16.7000,  -28.2000, 168.5000, -16.7000,  0, 0, 0
L -28.2000, 168.5000, -16.7000,  34.8000, 168.6000, -16.7000,  0, 0, 0
L 34.8000, 168.6000, -16.7000,  36.4000, 167.5000, -16.8000,  0, 0, 0
L 36.4000, 167.5000, -16.8000,  40.2000, 167.4000, -16.8000,  0, 0, 0
L 40.2000, 167.5000, -16.8000,  41.5000, 168.4000, -16.7000,  0, 0, 0
L 41.5000, 168.4000, -16.7000,  105.5000, 168.1000, -16.8000,  0, 0, 0
L 105.5000, 168.1000, -16.8000,  105.1000, 166.8000, -16.9000,  0, 0, 0
L 105.1000, 166.8000, -16.9000,  105.2000, 163.0000, -17.0000,  0, 0, 0
L 105.2000, 163.0000, -17.0000,  106.0000, 161.9000, -16.9000,  0, 0, 0
L 106.0000, 161.9000, -16.9000,  105.6000, 160.2000, -16.8000,  0, 0, 0
L 105.6000, 160.2000, -16.8000,  102.3000, 160.2000, -16.8000,  150, 150, 150
L 102.3000, 160.2000, -16.8000,  100.7000, 158.6000, -16.8000,  150, 150, 150
L 100.7000, 158.6000, -16.8000,  101.0000, 152.4000, -16.8000,  150, 150, 150
L 101.0000, 152.4000, -16.8000,  103.1000, 150.7000, -16.8000,  150, 150, 150
L 103.1000, 150.7000, -16.8000,  106.1000, 150.7000, -16.8000,  150, 150, 150
L 106.1000, 150.7000, -16.8000,  106.2000, 141.6000, -16.7000,  0, 0, 0
L 106.2000, 141.6000, -16.7000,  107.3000, 141.4000, -9.7000,  0, 0, 0
L 107.3000, 141.4000, -9.7000,  109.0000, 140.2000, -9.0000,  0, 0, 0
L 109.0000, 140.2000, -9.0000,  112.2000, 140.2000, -9.0000,  0, 0, 0
L 112.2000, 140.2000, -9.0000,  114.7000, 142.4000, -10.4000,  0, 0, 0
L 114.7000, 142.4000, -10.4000,  115.7000, 145.1000, -10.4000,  0, 0, 0
L 115.7000, 145.1000, -10.4000,  115.3000, 151.1000, -10.7000,  0, 0, 0
L 115.3000, 151.1000, -10.7000,  118.3000, 150.8000, -11.0000,  150, 150, 150
L 118.3000, 150.8000, -11.0000,  119.8000, 152.5000, -10.6000,  150, 150, 150
L 119.8000, 152.5000, -10.6000,  119.6000, 157.7000, -10.6000,  150, 150, 150
L 119.6000, 157.7000, -10.6000,  118.3000, 159.6000, -10.7000,  150, 150, 150
L 118.3000, 159.6000, -10.7000,  114.9000, 159.8000, -11.0000,  150, 150, 150
L 114.9000, 159.8000, -11.0000,  115.2000, 162.0000, -10.7000,  0, 0, 0
L 115.2000, 162.0000, -10.7000,  116.0000, 163.1000, -10.8000,  0, 0, 0
L 116.0000, 163.1000, -10.8000,  115.6000, 168.4000, -10.7000,  0, 0, 0
L 115.6000, 168.4000, -10.7000,  118.2000, 169.0000, -11.0000,  0, 0, 0
L 118.2000, 169.0000, -11.0000,  119.8000, 169.6000, -2.7000,  0, 0, 0
L 119.8000, 169.6000, -2.7000,  120.2000, 171.2000, -2.1000,  0, 0, 0
L 120.2000, 171.2000, -2.1000,  124.7000, 171.3000, -1.6000,  0, 0, 0
L 124.7000, 171.3000, -1.6000,  126.7000, 168.5000, -10.7000,  0, 0, 0
L 126.7000, 168.5000, -10.7000,  126.6000, 164.1000, -10.6000,  150, 150, 150
L 126.6000, 164.1000, -10.6000,  119.3000, 164.3000, -10.7000,  150, 150, 150
L 119.3000, 164.3000, -10.7000,  118.6000, 169.1000, -10.8000,  150, 150, 150
L 126.6000, 168.5000, -10.7000,  134.0000, 168.6000, -10.6000,  0, 0, 0
L 134.0000, 168.6000, -10.6000,  136.6000, 170.4000, -10.1000,  0, 0, 0
L 136.6000, 170.4000, -10.1000,  138.1000, 172.6000, -9.5000,  0, 0, 0
L 138.1000, 172.6000, -9.5000,  138.1000, 174.3000, -9.6000,  0, 0, 0
L 138.1000, 174.3000, -9.6000,  137.3000, 174.7000, -9.6000,  0, 0, 0
L 137.3000, 174.7000, -9.6000,  129.6000, 198.9000, -5.4000,  0, 0, 0
L 129.6000, 198.9000, -5.4000,  125.0000, 212.9000, -5.7000,  0, 0, 0
L 125.0000, 212.9000, -5.7000,  125.2000, 218.1000, -5.9000,  0, 0, 0
L 125.2000, 218.1000, -5.9000,  124.8000, 254.5000, -18.2000,  0, 0, 0
L 124.8000, 254.5000, -18.2000,  124.8000, 260.7000, -18.1000,  0, 0, 0
L 124.8000, 260.7000, -18.1000,  123.5000, 270.7000, -13.9000,  0, 0, 0
L 123.5000, 270.7000, -13.9000,  125.2000, 278.6000, -18.5000,  0, 0, 0
L 125.2000, 278.6000, -18.5000,  130.6000, 295.2000, -13.7000,  0, 0, 0
L 130.6000, 295.2000, -13.7000,  136.0000, 300.7000, -13.4000,  0, 0, 0
L 136.0000, 300.7000, -13.4000,  151.8000, 306.5000, -13.9000,  0, 0, 0
L 151.8000, 306.5000, -13.9000,  172.2000, 305.8000, -18.0000,  0, 0, 0
L 172.2000, 305.8000, -18.0000,  178.3000, 305.8000, -17.9000,  0, 0, 0
